order_id,date,sku,quantity,unit_price,unit_cost
ORD-007631,2024-12-30,SEA-002,17,9.99,3.5
ORD-009846,2024-12-30,STB-008,5,3.99,1.5
ORD-008872,2024-12-30,STB-002,3,14.99,6.0
ORD-006022,2024-12-30,TRD-003,5,29.99,12.0
ORD-000293,2024-12-30,SEA-005,19,59.99,25.0
ORD-001973,2024-12-30,SEA-010,16,14.99,6.0
ORD-006998,2024-12-30,TRD-006,4,24.99,10.0
ORD-000183,2024-12-30,INT-005,1,119.99,45.0
ORD-005014,2024-12-30,TRD-007,9,39.99,15.0
ORD-000459,2024-12-30,SEA-007,19,11.99,4.0
ORD-005016,2024-12-31,SEA-009,13,24.99,10.0
ORD-009564,2024-12-31,STB-003,3,12.99,5.0
ORD-003449,2024-12-31,SEA-001,12,19.99,8.0
ORD-009924,2024-12-31,STB-009,5,4.99,2.5
ORD-006130,2024-12-31,TRD-007,9,39.99,15.0
ORD-008175,2024-12-31,TRD-001,3,39.99,15.0
ORD-009462,2024-12-31,TRD-007,6,39.99,15.0
ORD-005265,2025-01-01,SEA-007,5,11.99,4.0
ORD-004387,2025-01-01,SEA-009,2,24.99,10.0
ORD-002201,2025-01-01,SEA-003,5,29.99,12.0
ORD-009824,2025-01-01,SEA-004,1,34.99,15.0
ORD-009045,2025-01-01,STB-010,5,4.49,1.5
ORD-005878,2025-01-02,STB-002,6,14.99,6.0
ORD-006374,2025-01-02,STB-007,6,5.99,2.0
ORD-002795,2025-01-02,STB-009,2,4.99,2.5
ORD-007120,2025-01-02,TRD-008,9,14.99,3.0
ORD-001256,2025-01-02,SEA-006,3,14.99,5.0
ORD-006452,2025-01-02,STB-010,3,4.49,1.5
ORD-009916,2025-01-02,STB-008,3,3.99,1.5
ORD-004962,2025-01-02,TRD-002,8,19.99,5.0
ORD-004170,2025-01-02,SEA-009,3,24.99,10.0
ORD-002050,2025-01-02,SEA-009,1,24.99,10.0
ORD-007925,2025-01-02,SEA-003,5,29.99,12.0
ORD-009958,2025-01-02,SEA-007,7,11.99,4.0
ORD-008399,2025-01-02,TRD-003,4,29.99,12.0
ORD-008655,2025-01-03,STB-004,2,7.99,3.0
ORD-004923,2025-01-03,STB-006,2,7.99,3.0
ORD-009385,2025-01-03,SEA-008,4,5.99,2.0
ORD-000595,2025-01-03,SEA-004,4,34.99,15.0
ORD-003325,2025-01-03,SEA-008,3,5.99,2.0
ORD-003567,2025-01-03,TRD-006,6,24.99,10.0
ORD-002089,2025-01-03,INT-005,2,119.99,45.0
ORD-007193,2025-01-03,TRD-003,4,29.99,12.0
ORD-004728,2025-01-04,TRD-006,3,24.99,10.0
ORD-003824,2025-01-04,STB-007,4,5.99,2.0
ORD-001883,2025-01-04,TRD-001,3,39.99,15.0
ORD-004194,2025-01-04,STB-009,1,4.99,2.5
ORD-000470,2025-01-04,TRD-007,4,39.99,15.0
ORD-006370,2025-01-04,STB-002,4,14.99,6.0
ORD-001173,2025-01-04,STB-010,2,4.49,1.5
ORD-006622,2025-01-04,TRD-006,1,24.99,10.0
ORD-000485,2025-01-04,SEA-004,2,34.99,15.0
ORD-001789,2025-01-04,STB-009,4,4.99,2.5
ORD-007956,2025-01-04,STB-005,3,6.99,2.5
ORD-005185,2025-01-04,SEA-005,1,59.99,25.0
ORD-000710,2025-01-05,TRD-002,8,19.99,5.0
ORD-001360,2025-01-05,SEA-002,4,9.99,3.5
ORD-005899,2025-01-05,TRD-003,6,29.99,12.0
ORD-005167,2025-01-05,SEA-005,1,59.99,25.0
ORD-004985,2025-01-05,SEA-010,4,14.99,6.0
ORD-005876,2025-01-05,SEA-002,4,9.99,3.5
ORD-008139,2025-01-06,TRD-006,3,24.99,10.0
ORD-005342,2025-01-06,SEA-010,2,14.99,6.0
ORD-009214,2025-01-06,TRD-007,1,39.99,15.0
ORD-006548,2025-01-06,STB-010,2,4.49,1.5
ORD-004673,2025-01-06,TRD-001,8,39.99,15.0
ORD-001570,2025-01-07,STB-007,2,5.99,2.0
ORD-007489,2025-01-07,TRD-005,9,19.99,8.0
ORD-003901,2025-01-07,SEA-003,3,29.99,12.0
ORD-005936,2025-01-07,SEA-009,2,24.99,10.0
ORD-000648,2025-01-07,STB-004,4,7.99,3.0
ORD-007113,2025-01-07,STB-008,5,3.99,1.5
ORD-000666,2025-01-07,SEA-007,3,11.99,4.0
ORD-001325,2025-01-07,TRD-001,5,39.99,15.0
ORD-008709,2025-01-07,STB-001,4,9.99,4.0
ORD-003289,2025-01-08,STB-005,3,6.99,2.5
ORD-006781,2025-01-08,SEA-007,1,11.99,4.0
ORD-002537,2025-01-08,TRD-002,3,19.99,5.0
ORD-006055,2025-01-08,STB-009,4,4.99,2.5
ORD-006620,2025-01-08,INT-005,6,119.99,45.0
ORD-004572,2025-01-08,SEA-006,2,14.99,5.0
ORD-006385,2025-01-08,STB-003,1,12.99,5.0
ORD-007950,2025-01-08,SEA-004,3,34.99,15.0
ORD-000700,2025-01-08,STB-009,2,4.99,2.5
ORD-006157,2025-01-09,TRD-006,2,24.99,10.0
ORD-009295,2025-01-09,SEA-003,3,29.99,12.0
ORD-009779,2025-01-09,TRD-005,6,19.99,8.0
ORD-002353,2025-01-09,STB-009,1,4.99,2.5
ORD-006873,2025-01-09,TRD-004,6,24.99,10.0
ORD-002105,2025-01-09,SEA-008,1,5.99,2.0
ORD-008288,2025-01-09,TRD-003,6,29.99,12.0
ORD-009330,2025-01-09,INT-008,3,299.99,100.0
ORD-003831,2025-01-09,TRD-001,4,39.99,15.0
ORD-002579,2025-01-09,STB-002,5,14.99,6.0
ORD-001713,2025-01-09,TRD-001,3,39.99,15.0
ORD-009745,2025-01-09,STB-009,2,4.99,2.5
ORD-003105,2025-01-10,TRD-006,3,24.99,10.0
ORD-002666,2025-01-10,SEA-006,4,14.99,5.0
ORD-001632,2025-01-10,STB-002,7,14.99,6.0
ORD-000978,2025-01-10,SEA-002,5,9.99,3.5
ORD-001650,2025-01-10,STB-005,2,6.99,2.5
ORD-005724,2025-01-10,STB-005,5,6.99,2.5
ORD-003678,2025-01-10,TRD-004,3,24.99,10.0
ORD-006976,2025-01-10,SEA-002,4,9.99,3.5
ORD-001126,2025-01-10,SEA-003,1,29.99,12.0
ORD-000757,2025-01-10,TRD-007,5,39.99,15.0
ORD-005881,2025-01-11,STB-007,6,5.99,2.0
ORD-009412,2025-01-11,SEA-009,2,24.99,10.0
ORD-000633,2025-01-11,TRD-002,4,19.99,5.0
ORD-008385,2025-01-11,SEA-004,2,34.99,15.0
ORD-003290,2025-01-11,INT-001,4,19.99,8.0
ORD-007091,2025-01-11,STB-008,1,3.99,1.5
ORD-007795,2025-01-11,INT-002,5,99.99,40.0
ORD-000177,2025-01-11,TRD-006,9,24.99,10.0
ORD-006757,2025-01-11,STB-007,5,5.99,2.0
ORD-006801,2025-01-11,SEA-001,4,19.99,8.0
ORD-008665,2025-01-11,STB-003,7,12.99,5.0
ORD-007603,2025-01-11,SEA-006,4,14.99,5.0
ORD-006675,2025-01-11,SEA-006,6,14.99,5.0
ORD-006984,2025-01-11,TRD-004,9,24.99,10.0
ORD-002589,2025-01-11,STB-009,2,4.99,2.5
ORD-001357,2025-01-12,STB-009,5,4.99,2.5
ORD-005219,2025-01-12,STB-008,2,3.99,1.5
ORD-007229,2025-01-12,STB-001,1,9.99,4.0
ORD-001051,2025-01-13,STB-002,1,14.99,6.0
ORD-000271,2025-01-13,INT-004,1,149.99,60.0
ORD-002107,2025-01-13,TRD-002,4,19.99,5.0
ORD-005495,2025-01-13,TRD-004,8,24.99,10.0
ORD-001331,2025-01-13,STB-010,4,4.49,1.5
ORD-007855,2025-01-13,STB-003,2,12.99,5.0
ORD-000644,2025-01-13,TRD-003,6,29.99,12.0
ORD-000195,2025-01-13,TRD-007,4,39.99,15.0
ORD-001775,2025-01-13,SEA-009,2,24.99,10.0
ORD-002888,2025-01-13,SEA-003,5,29.99,12.0
ORD-001072,2025-01-13,TRD-002,5,19.99,5.0
ORD-003467,2025-01-13,SEA-003,3,29.99,12.0
ORD-002336,2025-01-13,STB-003,3,12.99,5.0
ORD-003189,2025-01-13,TRD-005,5,19.99,8.0
ORD-006854,2025-01-14,TRD-003,6,29.99,12.0
ORD-001844,2025-01-14,STB-003,6,12.99,5.0
ORD-009216,2025-01-14,STB-002,2,14.99,6.0
ORD-004972,2025-01-14,TRD-002,4,19.99,5.0
ORD-000196,2025-01-14,TRD-001,5,39.99,15.0
ORD-000255,2025-01-14,STB-007,1,5.99,2.0
ORD-002444,2025-01-14,TRD-007,9,39.99,15.0
ORD-001722,2025-01-14,STB-007,4,5.99,2.0
ORD-004541,2025-01-14,TRD-004,6,24.99,10.0
ORD-008219,2025-01-14,TRD-005,6,19.99,8.0
ORD-002128,2025-01-14,TRD-006,11,24.99,10.0
ORD-002301,2025-01-14,TRD-004,7,24.99,10.0
ORD-002354,2025-01-14,STB-004,2,7.99,3.0
ORD-006666,2025-01-15,SEA-002,3,9.99,3.5
ORD-006306,2025-01-15,TRD-007,9,39.99,15.0
ORD-003723,2025-01-15,SEA-009,9,24.99,10.0
ORD-000227,2025-01-15,TRD-003,4,29.99,12.0
ORD-000832,2025-01-15,SEA-005,1,59.99,25.0
ORD-006421,2025-01-15,TRD-005,9,19.99,8.0
ORD-009647,2025-01-15,STB-004,2,7.99,3.0
ORD-008522,2025-01-15,SEA-005,1,59.99,25.0
ORD-009599,2025-01-15,SEA-009,3,24.99,10.0
ORD-000907,2025-01-15,STB-008,2,3.99,1.5
ORD-009703,2025-01-15,STB-003,2,12.99,5.0
ORD-001288,2025-01-15,SEA-005,2,59.99,25.0
ORD-005225,2025-01-16,SEA-006,3,14.99,5.0
ORD-006581,2025-01-16,STB-010,4,4.49,1.5
ORD-004751,2025-01-16,SEA-009,3,24.99,10.0
ORD-005169,2025-01-16,INT-002,1,99.99,40.0
ORD-003713,2025-01-16,STB-003,2,12.99,5.0
ORD-008001,2025-01-16,SEA-008,1,5.99,2.0
ORD-002114,2025-01-16,SEA-008,2,5.99,2.0
ORD-000659,2025-01-16,STB-005,1,6.99,2.5
ORD-006426,2025-01-16,SEA-006,4,14.99,5.0
ORD-002978,2025-01-16,STB-009,3,4.99,2.5
ORD-007433,2025-01-16,TRD-002,1,19.99,5.0
ORD-005440,2025-01-16,SEA-007,4,11.99,4.0
ORD-005497,2025-01-16,INT-003,5,59.99,25.0
ORD-002425,2025-01-16,INT-007,2,179.99,70.0
ORD-009292,2025-01-16,STB-002,4,14.99,6.0
ORD-008933,2025-01-16,SEA-001,4,19.99,8.0
ORD-005340,2025-01-16,SEA-003,3,29.99,12.0
ORD-000360,2025-01-16,SEA-010,3,14.99,6.0
ORD-000686,2025-01-17,TRD-004,1,24.99,10.0
ORD-007692,2025-01-17,TRD-004,6,24.99,10.0
ORD-002841,2025-01-17,INT-003,4,59.99,25.0
ORD-000147,2025-01-17,SEA-009,7,24.99,10.0
ORD-002342,2025-01-17,SEA-007,7,11.99,4.0
ORD-008382,2025-01-17,TRD-006,8,24.99,10.0
ORD-003904,2025-01-17,INT-002,1,99.99,40.0
ORD-008717,2025-01-17,STB-007,1,5.99,2.0
ORD-004953,2025-01-18,SEA-009,7,24.99,10.0
ORD-006110,2025-01-18,STB-008,1,3.99,1.5
ORD-007838,2025-01-18,STB-001,2,9.99,4.0
ORD-003823,2025-01-18,INT-005,2,119.99,45.0
ORD-008849,2025-01-18,TRD-004,4,24.99,10.0
ORD-009071,2025-01-18,SEA-003,2,29.99,12.0
ORD-002588,2025-01-18,SEA-003,3,29.99,12.0
ORD-000112,2025-01-18,SEA-002,5,9.99,3.5
ORD-006551,2025-01-18,SEA-001,2,19.99,8.0
ORD-002903,2025-01-18,INT-007,4,179.99,70.0
ORD-000979,2025-01-19,TRD-004,3,24.99,10.0
ORD-000875,2025-01-19,STB-002,2,14.99,6.0
ORD-004273,2025-01-19,STB-002,1,14.99,6.0
ORD-004451,2025-01-19,TRD-006,4,24.99,10.0
ORD-005018,2025-01-19,SEA-001,3,19.99,8.0
ORD-003385,2025-01-19,TRD-003,4,29.99,12.0
ORD-002111,2025-01-19,STB-001,5,9.99,4.0
ORD-003019,2025-01-19,STB-003,3,12.99,5.0
ORD-002231,2025-01-19,INT-006,2,199.99,80.0
ORD-002965,2025-01-20,STB-008,2,3.99,1.5
ORD-003525,2025-01-20,STB-002,3,14.99,6.0
ORD-009792,2025-01-20,INT-004,2,149.99,60.0
ORD-003736,2025-01-20,STB-003,1,12.99,5.0
ORD-009464,2025-01-20,STB-007,4,5.99,2.0
ORD-002304,2025-01-20,SEA-005,3,59.99,25.0
ORD-009735,2025-01-20,STB-003,1,12.99,5.0
ORD-002738,2025-01-20,TRD-007,3,39.99,15.0
ORD-007280,2025-01-20,STB-008,7,3.99,1.5
ORD-000301,2025-01-20,TRD-008,2,14.99,3.0
ORD-008958,2025-01-20,TRD-001,3,39.99,15.0
ORD-007200,2025-01-20,SEA-008,6,5.99,2.0
ORD-004452,2025-01-20,SEA-010,6,14.99,6.0
ORD-002839,2025-01-20,STB-007,6,5.99,2.0
ORD-007307,2025-01-20,STB-008,2,3.99,1.5
ORD-001740,2025-01-21,STB-008,3,3.99,1.5
ORD-004912,2025-01-21,STB-008,3,3.99,1.5
ORD-009393,2025-01-21,SEA-006,2,14.99,5.0
ORD-005765,2025-01-21,SEA-009,5,24.99,10.0
ORD-003199,2025-01-21,TRD-008,4,14.99,3.0
ORD-004384,2025-01-21,STB-004,3,7.99,3.0
ORD-003296,2025-01-21,TRD-002,7,19.99,5.0
ORD-000352,2025-01-21,SEA-007,1,11.99,4.0
ORD-001733,2025-01-21,TRD-007,4,39.99,15.0
ORD-000683,2025-01-21,STB-010,3,4.49,1.5
ORD-001197,2025-01-21,TRD-001,6,39.99,15.0
ORD-002793,2025-01-21,STB-001,3,9.99,4.0
ORD-008159,2025-01-21,STB-001,1,9.99,4.0
ORD-003288,2025-01-22,SEA-005,3,59.99,25.0
ORD-002927,2025-01-22,TRD-005,8,19.99,8.0
ORD-004049,2025-01-22,STB-007,5,5.99,2.0
ORD-003779,2025-01-22,TRD-006,4,24.99,10.0
ORD-005345,2025-01-22,TRD-005,5,19.99,8.0
ORD-001394,2025-01-22,TRD-004,7,24.99,10.0
ORD-008337,2025-01-22,SEA-009,5,24.99,10.0
ORD-003161,2025-01-23,SEA-005,6,59.99,25.0
ORD-005422,2025-01-23,TRD-002,4,19.99,5.0
ORD-008357,2025-01-23,TRD-006,6,24.99,10.0
ORD-005119,2025-01-23,TRD-006,7,24.99,10.0
ORD-002061,2025-01-23,TRD-002,5,19.99,5.0
ORD-003133,2025-01-23,STB-007,1,5.99,2.0
ORD-005385,2025-01-23,SEA-008,5,5.99,2.0
ORD-003799,2025-01-23,TRD-004,5,24.99,10.0
ORD-001704,2025-01-24,STB-008,2,3.99,1.5
ORD-007634,2025-01-24,TRD-004,12,24.99,10.0
ORD-009499,2025-01-24,SEA-001,7,19.99,8.0
ORD-007464,2025-01-24,STB-004,1,7.99,3.0
ORD-008213,2025-01-24,STB-010,3,4.49,1.5
ORD-001917,2025-01-24,STB-005,3,6.99,2.5
ORD-006539,2025-01-24,TRD-007,6,39.99,15.0
ORD-002502,2025-01-24,SEA-009,5,24.99,10.0
ORD-000115,2025-01-24,STB-001,3,9.99,4.0
ORD-005932,2025-01-24,STB-006,4,7.99,3.0
ORD-005338,2025-01-24,SEA-001,4,19.99,8.0
ORD-001406,2025-01-24,TRD-001,5,39.99,15.0
ORD-005420,2025-01-25,TRD-002,4,19.99,5.0
ORD-005261,2025-01-25,STB-007,3,5.99,2.0
ORD-001936,2025-01-25,TRD-004,2,24.99,10.0
ORD-003446,2025-01-25,SEA-002,4,9.99,3.5
ORD-007730,2025-01-25,SEA-004,3,34.99,15.0
ORD-000770,2025-01-25,STB-003,3,12.99,5.0
ORD-009831,2025-01-26,TRD-008,2,14.99,3.0
ORD-001316,2025-01-26,STB-009,4,4.99,2.5
ORD-000650,2025-01-26,SEA-008,4,5.99,2.0
ORD-000800,2025-01-26,TRD-006,8,24.99,10.0
ORD-001044,2025-01-26,INT-008,3,299.99,100.0
ORD-001050,2025-01-27,TRD-008,8,14.99,3.0
ORD-006550,2025-01-27,TRD-007,3,39.99,15.0
ORD-002820,2025-01-27,STB-010,3,4.49,1.5
ORD-001609,2025-01-27,STB-007,5,5.99,2.0
ORD-006909,2025-01-27,STB-005,6,6.99,2.5
ORD-009717,2025-01-27,SEA-004,2,34.99,15.0
ORD-000829,2025-01-27,STB-005,2,6.99,2.5
ORD-005047,2025-01-27,SEA-010,3,14.99,6.0
ORD-005718,2025-01-27,TRD-003,10,29.99,12.0
ORD-008871,2025-01-28,TRD-002,14,19.99,5.0
ORD-006591,2025-01-28,STB-002,1,14.99,6.0
ORD-001617,2025-01-28,STB-001,4,9.99,4.0
ORD-007272,2025-01-28,SEA-006,3,14.99,5.0
ORD-008036,2025-01-28,TRD-008,10,14.99,3.0
ORD-006982,2025-01-28,SEA-006,5,14.99,5.0
ORD-003676,2025-01-29,SEA-007,1,11.99,4.0
ORD-001631,2025-01-29,SEA-002,2,9.99,3.5
ORD-006577,2025-01-29,TRD-002,4,19.99,5.0
ORD-002380,2025-01-29,TRD-008,9,14.99,3.0
ORD-005708,2025-01-29,SEA-004,5,34.99,15.0
ORD-008272,2025-01-29,STB-008,1,3.99,1.5
ORD-009644,2025-01-29,STB-010,1,4.49,1.5
ORD-006049,2025-01-29,TRD-004,7,24.99,10.0
ORD-000405,2025-01-29,TRD-005,7,19.99,8.0
ORD-004966,2025-01-30,STB-008,5,3.99,1.5
ORD-004848,2025-01-30,STB-008,2,3.99,1.5
ORD-003285,2025-01-30,TRD-005,3,19.99,8.0
ORD-003992,2025-01-30,STB-004,6,7.99,3.0
ORD-008980,2025-01-30,SEA-009,2,24.99,10.0
ORD-007689,2025-01-30,INT-005,2,119.99,45.0
ORD-003082,2025-01-30,SEA-005,3,59.99,25.0
ORD-007710,2025-01-30,SEA-002,3,9.99,3.5
ORD-004643,2025-01-30,STB-001,5,9.99,4.0
ORD-000989,2025-01-30,STB-003,4,12.99,5.0
ORD-007321,2025-01-30,STB-003,5,12.99,5.0
ORD-006139,2025-01-30,STB-001,8,9.99,4.0
ORD-001419,2025-01-30,TRD-003,4,29.99,12.0
ORD-009426,2025-01-30,SEA-001,6,19.99,8.0
ORD-006964,2025-01-31,STB-001,8,9.99,4.0
ORD-004773,2025-01-31,STB-007,2,5.99,2.0
ORD-004767,2025-01-31,STB-009,2,4.99,2.5
ORD-002209,2025-01-31,SEA-009,2,24.99,10.0
ORD-001597,2025-01-31,TRD-003,5,29.99,12.0
ORD-003350,2025-01-31,SEA-001,3,19.99,8.0
ORD-005717,2025-01-31,SEA-007,8,11.99,4.0
ORD-002723,2025-01-31,SEA-001,5,19.99,8.0
ORD-006645,2025-01-31,TRD-005,3,19.99,8.0
ORD-005266,2025-01-31,SEA-006,2,14.99,5.0
ORD-002170,2025-01-31,TRD-003,4,29.99,12.0
ORD-000722,2025-01-31,STB-009,2,4.99,2.5
ORD-001323,2025-01-31,SEA-006,2,14.99,5.0
ORD-009910,2025-01-31,SEA-003,4,29.99,12.0
ORD-003946,2025-01-31,TRD-003,3,29.99,12.0
ORD-004921,2025-01-31,STB-008,2,3.99,1.5
ORD-002303,2025-02-01,STB-008,1,3.99,1.5
ORD-003061,2025-02-01,TRD-004,6,24.99,10.0
ORD-006760,2025-02-01,STB-003,2,12.99,5.0
ORD-000374,2025-02-01,SEA-001,1,19.99,8.0
ORD-006602,2025-02-01,STB-007,1,5.99,2.0
ORD-006599,2025-02-01,STB-010,2,4.49,1.5
ORD-003968,2025-02-01,STB-001,5,9.99,4.0
ORD-005584,2025-02-01,SEA-005,2,59.99,25.0
ORD-003277,2025-02-01,TRD-008,4,14.99,3.0
ORD-005501,2025-02-01,TRD-006,7,24.99,10.0
ORD-007572,2025-02-01,SEA-010,4,14.99,6.0
ORD-002926,2025-02-01,SEA-004,1,34.99,15.0
ORD-009553,2025-02-02,SEA-009,1,24.99,10.0
ORD-009787,2025-02-02,STB-006,2,7.99,3.0
ORD-006693,2025-02-02,SEA-004,1,34.99,15.0
ORD-006570,2025-02-02,SEA-006,6,14.99,5.0
ORD-002671,2025-02-02,SEA-005,2,59.99,25.0
ORD-002263,2025-02-02,TRD-006,8,24.99,10.0
ORD-008520,2025-02-02,SEA-006,2,14.99,5.0
ORD-009331,2025-02-02,TRD-005,6,19.99,8.0
ORD-009754,2025-02-02,STB-005,1,6.99,2.5
ORD-006313,2025-02-02,STB-010,2,4.49,1.5
ORD-005705,2025-02-02,INT-002,2,99.99,40.0
ORD-009519,2025-02-02,TRD-006,7,24.99,10.0
ORD-004410,2025-02-03,STB-004,3,7.99,3.0
ORD-009574,2025-02-03,STB-005,5,6.99,2.5
ORD-006865,2025-02-03,STB-001,5,9.99,4.0
ORD-000024,2025-02-03,SEA-001,1,19.99,8.0
ORD-009551,2025-02-03,TRD-002,2,19.99,5.0
ORD-007499,2025-02-03,TRD-005,6,19.99,8.0
ORD-005638,2025-02-03,INT-004,3,149.99,60.0
ORD-002686,2025-02-03,SEA-001,5,19.99,8.0
ORD-003119,2025-02-03,STB-007,2,5.99,2.0
ORD-005652,2025-02-03,STB-005,2,6.99,2.5
ORD-007932,2025-02-03,SEA-010,2,14.99,6.0
ORD-005610,2025-02-03,STB-006,5,7.99,3.0
ORD-008623,2025-02-03,TRD-004,4,24.99,10.0
ORD-008584,2025-02-03,SEA-006,3,14.99,5.0
ORD-005845,2025-02-04,SEA-006,2,14.99,5.0
ORD-002696,2025-02-04,STB-004,2,7.99,3.0
ORD-006505,2025-02-04,STB-003,2,12.99,5.0
ORD-006635,2025-02-04,SEA-005,1,59.99,25.0
ORD-009458,2025-02-04,TRD-008,5,14.99,3.0
ORD-005855,2025-02-04,STB-006,2,7.99,3.0
ORD-003124,2025-02-04,SEA-007,1,11.99,4.0
ORD-008277,2025-02-04,STB-005,2,6.99,2.5
ORD-001108,2025-02-04,SEA-001,2,19.99,8.0
ORD-003560,2025-02-05,TRD-005,2,19.99,8.0
ORD-006942,2025-02-05,SEA-010,5,14.99,6.0
ORD-000580,2025-02-05,SEA-009,2,24.99,10.0
ORD-001975,2025-02-05,STB-008,5,3.99,1.5
ORD-000607,2025-02-05,STB-002,4,14.99,6.0
ORD-001676,2025-02-05,SEA-002,4,9.99,3.5
ORD-001018,2025-02-05,SEA-002,6,9.99,3.5
ORD-008078,2025-02-05,STB-009,1,4.99,2.5
ORD-004743,2025-02-06,SEA-006,2,14.99,5.0
ORD-003591,2025-02-06,TRD-003,7,29.99,12.0
ORD-003748,2025-02-06,SEA-009,1,24.99,10.0
ORD-008807,2025-02-06,TRD-006,5,24.99,10.0
ORD-001757,2025-02-06,SEA-005,4,59.99,25.0
ORD-009705,2025-02-06,TRD-004,4,24.99,10.0
ORD-000421,2025-02-06,TRD-005,5,19.99,8.0
ORD-005676,2025-02-06,STB-007,4,5.99,2.0
ORD-000141,2025-02-06,INT-001,3,19.99,8.0
ORD-007472,2025-02-06,STB-002,2,14.99,6.0
ORD-000031,2025-02-06,SEA-002,3,9.99,3.5
ORD-007804,2025-02-06,STB-008,6,3.99,1.5
ORD-008024,2025-02-06,TRD-002,3,19.99,5.0
ORD-004550,2025-02-06,TRD-002,2,19.99,5.0
ORD-004881,2025-02-06,STB-007,5,5.99,2.0
ORD-003989,2025-02-07,SEA-008,2,5.99,2.0
ORD-001181,2025-02-07,SEA-009,2,24.99,10.0
ORD-009940,2025-02-07,SEA-001,3,19.99,8.0
ORD-004533,2025-02-07,STB-007,4,5.99,2.0
ORD-009888,2025-02-07,SEA-005,2,59.99,25.0
ORD-004026,2025-02-07,SEA-004,3,34.99,15.0
ORD-004232,2025-02-07,STB-003,5,12.99,5.0
ORD-005558,2025-02-07,SEA-009,4,24.99,10.0
ORD-000763,2025-02-07,STB-003,3,12.99,5.0
ORD-008449,2025-02-07,SEA-006,1,14.99,5.0
ORD-004367,2025-02-07,STB-006,4,7.99,3.0
ORD-006637,2025-02-07,SEA-005,2,59.99,25.0
ORD-005907,2025-02-08,STB-007,2,5.99,2.0
ORD-009423,2025-02-08,TRD-004,8,24.99,10.0
ORD-008631,2025-02-08,STB-006,6,7.99,3.0
ORD-000521,2025-02-08,SEA-010,4,14.99,6.0
ORD-009172,2025-02-08,SEA-001,4,19.99,8.0
ORD-003215,2025-02-08,STB-005,2,6.99,2.5
ORD-001643,2025-02-08,SEA-001,4,19.99,8.0
ORD-001657,2025-02-08,STB-006,3,7.99,3.0
ORD-005576,2025-02-08,STB-006,7,7.99,3.0
ORD-001216,2025-02-08,INT-005,5,119.99,45.0
ORD-009191,2025-02-08,SEA-008,1,5.99,2.0
ORD-007924,2025-02-08,STB-003,1,12.99,5.0
ORD-005355,2025-02-08,SEA-002,1,9.99,3.5
ORD-005386,2025-02-09,STB-007,4,5.99,2.0
ORD-004598,2025-02-09,STB-004,5,7.99,3.0
ORD-000617,2025-02-09,SEA-004,2,34.99,15.0
ORD-002313,2025-02-09,STB-008,3,3.99,1.5
ORD-009636,2025-02-09,INT-001,4,19.99,8.0
ORD-001381,2025-02-09,STB-006,2,7.99,3.0
ORD-004447,2025-02-09,SEA-002,1,9.99,3.5
ORD-002056,2025-02-09,SEA-009,3,24.99,10.0
ORD-001591,2025-02-09,SEA-004,4,34.99,15.0
ORD-000158,2025-02-09,STB-007,1,5.99,2.0
ORD-009759,2025-02-09,TRD-004,6,24.99,10.0
ORD-002597,2025-02-09,SEA-010,3,14.99,6.0
ORD-006063,2025-02-09,SEA-008,3,5.99,2.0
ORD-006640,2025-02-09,STB-001,3,9.99,4.0
ORD-009189,2025-02-09,STB-010,5,4.49,1.5
ORD-007575,2025-02-09,SEA-010,2,14.99,6.0
ORD-002366,2025-02-10,STB-008,5,3.99,1.5
ORD-008079,2025-02-10,SEA-003,1,29.99,12.0
ORD-003955,2025-02-10,SEA-010,2,14.99,6.0
ORD-002007,2025-02-10,TRD-005,4,19.99,8.0
ORD-009483,2025-02-10,STB-002,4,14.99,6.0
ORD-000629,2025-02-11,STB-006,4,7.99,3.0
ORD-001816,2025-02-11,STB-007,2,5.99,2.0
ORD-000818,2025-02-11,SEA-008,5,5.99,2.0
ORD-007564,2025-02-11,TRD-002,6,19.99,5.0
ORD-008627,2025-02-11,TRD-008,5,14.99,3.0
ORD-009109,2025-02-11,SEA-002,1,9.99,3.5
ORD-001245,2025-02-11,SEA-005,3,59.99,25.0
ORD-003939,2025-02-11,STB-002,3,14.99,6.0
ORD-002011,2025-02-11,SEA-009,1,24.99,10.0
ORD-004987,2025-02-11,STB-008,4,3.99,1.5
ORD-001675,2025-02-12,TRD-005,8,19.99,8.0
ORD-009816,2025-02-12,STB-008,2,3.99,1.5
ORD-008754,2025-02-12,TRD-005,6,19.99,8.0
ORD-004117,2025-02-12,STB-010,2,4.49,1.5
ORD-009721,2025-02-12,STB-008,6,3.99,1.5
ORD-009614,2025-02-12,SEA-003,3,29.99,12.0
ORD-002730,2025-02-12,SEA-002,2,9.99,3.5
ORD-009085,2025-02-12,SEA-005,2,59.99,25.0
ORD-009869,2025-02-13,SEA-010,3,14.99,6.0
ORD-007408,2025-02-13,SEA-008,4,5.99,2.0
ORD-009143,2025-02-13,STB-003,3,12.99,5.0
ORD-008377,2025-02-13,TRD-004,6,24.99,10.0
ORD-003349,2025-02-13,INT-007,3,179.99,70.0
ORD-005527,2025-02-13,STB-009,1,4.99,2.5
ORD-008764,2025-02-14,STB-001,1,9.99,4.0
ORD-002532,2025-02-14,SEA-009,4,24.99,10.0
ORD-006562,2025-02-14,STB-009,4,4.99,2.5
ORD-001223,2025-02-14,TRD-006,5,24.99,10.0
